user_id,nb_visits,nb_purchase,amount_purchase,nb_products_seen,nb__distinct_products,nb_distinct_category0,nb_distinct_category1,nb_distinct_category2,nb_distinct_product_purchased,nb_distinct_category_purchased,nb_visits_last_month,nb_purchase_last_month,amount_purchase_last_month,nb_products_seen_last_month,nb__distinct_products_last_month,nb_distinct_category0_last_month,nb_distinct_category1_last_month,nb_distinct_category2_last_month,nb_distinct_product_purchased_last_month,nb_distinct_category_purchased_last_month,nb_associated_months,nb_days_last_activity,nb_days_last_purchase,nb_active_months,nb_active_purchase_months,nb_purchase_total,amount_purchase_total,no_activity_evaluation_period,amount_purchase_evaluation_period,no_purchase_evaluation_period
52817,22,7,257.0,22,21,9,14,14,6,5,1,0,0.0,1,1,1,1,1,0,0,6,30,38,5,4,9,280.0,0,10,0
81564,1381,7,100.0,1156,633,11,73,75,7,3,482,0,0.0,434,238,11,53,53,0,0,6,1,40,7,6,13,205.0,0,7,0
60399,140,5,149.0,101,98,9,36,36,5,3,17,0,0.0,11,11,5,9,9,0,0,6,1,45,7,4,9,218.0,0,1,0
112207,196,3,90.0,123,113,10,44,44,3,3,51,1,25.0,34,33,10,21,21,1,1,6,2,3,7,3,3,90.0,0,3,0
106464,339,7,147.0,237,194,11,59,59,7,6,146,0,0.0,122,89,11,40,40,0,0,6,1,41,7,5,10,198.0,0,6,0
123571,955,2,59.0,725,559,11,85,87,2,2,265,0,0.0,199,169,11,61,61,0,0,6,1,69,7,2,2,59.0,0,1,0
14386,40,2,68.0,31,28,9,20,20,2,2,5,0,0.0,3,3,2,3,3,0,0,6,2,83,7,1,2,68.0,0,0,1
3290,153,5,71.0,86,85,10,36,36,5,4,40,2,39.0,23,22,6,14,14,2,2,6,1,12,7,3,7,211.0,0,5,0
289,148,7,104.0,117,99,9,35,35,7,3,5,0,0.0,5,5,4,4,4,0,0,6,1,81,7,3,8,124.0,0,1,0
110012,201,8,161.0,141,133,11,48,48,7,4,44,6,101.0,30,27,8,18,18,5,3,6,1,16,7,3,8,161.0,0,1,0
46956,464,3,38.0,159,153,11,44,44,3,3,109,0,0.0,33,32,6,14,14,0,0,6,5,39,7,2,3,38.0,0,1,0
17804,284,5,92.0,238,226,11,61,62,5,2,18,0,0.0,16,15,9,12,12,0,0,6,1,47,7,5,10,122.0,0,1,0
124564,66,1,47.0,31,31,8,18,18,1,1,8,0,0.0,3,3,3,3,3,0,0,6,22,43,7,2,3,506.0,0,2,0
17900,482,3,76.0,402,273,11,55,57,3,2,73,0,0.0,70,37,8,22,22,0,0,6,1,40,7,2,3,76.0,0,4,0
41147,1124,4,204.0,889,589,11,77,77,4,3,169,2,87.0,90,86,10,33,33,2,2,6,1,12,7,4,5,204.0,0,0,1
105474,8,1,36.0,5,5,2,3,3,1,1,3,0,0.0,1,1,1,1,1,0,0,6,12,39,6,1,1,36.0,0,1,0
15532,29,3,73.0,27,21,9,16,16,3,2,5,1,50.0,4,4,4,4,4,1,1,6,6,29,5,3,4,93.0,0,1,0
74095,115,1,554.0,82,76,10,35,36,1,1,17,1,554.0,10,10,4,7,7,1,1,6,3,7,7,2,3,569.0,0,0,1
75236,41,4,113.0,35,30,8,18,18,4,2,4,1,21.0,3,3,2,3,3,1,1,6,25,25,7,5,6,160.0,0,2,0
24707,532,7,246.0,301,281,11,65,65,7,3,164,4,178.0,96,87,11,42,42,4,2,6,1,9,7,5,12,288.0,0,11,0
116138,128,7,252.0,107,96,10,36,37,7,2,35,3,204.0,32,29,7,17,17,3,2,6,1,27,7,4,9,312.0,0,4,0
44650,22,1,48.0,9,9,7,8,8,1,1,1,0,0.0,1,1,1,1,1,0,0,6,11,118,7,1,1,48.0,0,0,1
71626,75,4,107.0,26,26,8,13,13,4,1,0,0,0.0,0,0,0,0,0,0,0,5,45,104,6,4,8,230.0,0,0,1
17357,13,2,51.0,13,10,5,9,9,2,2,4,1,32.0,4,2,2,2,2,1,1,6,7,30,6,3,3,55.0,0,0,1
45518,19,2,57.0,13,13,5,10,10,2,2,13,1,12.0,10,10,4,8,8,1,1,6,6,6,4,2,2,57.0,0,0,1
136867,274,22,656.0,183,178,11,50,50,22,9,67,9,295.0,45,44,10,24,24,9,7,6,1,2,7,6,26,719.0,0,9,0
121600,158,2,46.0,76,73,10,31,31,2,2,15,1,28.0,6,5,2,4,4,1,1,6,13,29,7,2,2,46.0,0,1,0
11808,348,5,59.0,266,258,11,59,60,5,3,29,1,12.0,26,25,7,14,14,1,1,6,1,30,7,4,6,74.0,0,1,0
58130,9,2,85.0,7,7,5,6,6,2,2,3,0,0.0,2,2,2,2,2,0,0,6,24,95,5,1,2,85.0,0,0,1
148590,240,2,53.0,142,124,11,38,40,2,2,56,0,0.0,25,25,8,14,14,0,0,6,1,59,7,2,3,53.0,0,0,1
72632,247,2,126.0,112,107,11,41,41,2,2,4,0,0.0,1,1,1,1,1,0,0,6,13,88,7,3,3,156.0,0,1,0
146456,17,6,316.0,13,13,7,13,13,6,4,5,0,0.0,4,4,3,4,4,0,0,6,30,80,7,2,6,316.0,0,0,1
150893,467,10,111.0,373,335,11,69,69,10,3,59,2,34.0,49,46,8,25,25,2,2,6,1,2,7,6,26,267.0,0,63,0
47321,38,3,291.0,26,25,7,17,17,3,2,11,1,17.0,7,7,5,7,7,1,1,6,3,31,6,2,3,291.0,0,3,0
82654,4,1,70.0,2,2,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,5,39,39,5,3,4,106.0,0,2,0
123433,89,3,101.0,33,33,9,20,20,3,2,11,1,20.0,3,3,2,3,3,1,1,6,1,6,7,3,3,101.0,0,0,1
19505,20,2,63.0,18,18,6,12,12,2,2,14,2,63.0,14,14,6,11,11,2,2,6,3,16,7,1,2,63.0,0,1,0
70698,108,6,105.0,91,85,11,36,36,6,3,26,0,0.0,24,24,9,18,18,0,0,6,10,46,7,5,11,186.0,0,2,0
127475,6,1,36.0,6,6,3,4,4,1,1,5,1,36.0,5,5,3,4,4,1,1,6,15,15,5,1,1,36.0,0,0,1
122455,76,11,158.0,46,43,8,19,21,11,6,12,1,10.0,9,8,4,6,6,1,1,6,13,28,7,7,17,298.0,0,1,0
131931,6,1,160.0,6,5,4,4,4,1,1,0,0,0.0,0,0,0,0,0,0,0,4,79,79,3,1,1,160.0,1,0,1
107060,191,91,2175.0,176,170,11,50,50,91,11,15,4,81.0,12,12,4,8,8,4,1,6,12,12,6,5,99,2322.0,0,8,0
18114,8,1,59.0,7,7,3,6,6,1,1,0,0,0.0,0,0,0,0,0,0,0,5,51,81,5,2,8,171.0,0,0,1
141296,7,1,43.0,6,6,3,5,5,1,1,1,0,0.0,1,1,1,1,1,0,0,6,19,109,6,2,2,88.0,1,0,1
93585,30,4,64.0,28,27,6,17,17,4,3,8,0,0.0,8,8,4,6,6,0,0,6,18,103,6,2,5,75.0,0,1,0
86664,55,3,73.0,42,42,9,24,24,3,2,24,0,0.0,19,19,7,13,13,0,0,6,3,113,7,4,13,548.0,0,0,1
89114,10,2,43.0,8,8,3,5,5,2,1,0,0,0.0,0,0,0,0,0,0,0,5,55,55,2,2,5,91.0,0,0,1
28357,24,8,192.0,16,16,6,13,13,8,5,0,0,0.0,0,0,0,0,0,0,0,5,38,65,5,2,8,192.0,0,0,1
98810,7,3,44.0,6,6,3,6,6,3,2,0,0,0.0,0,0,0,0,0,0,0,4,91,91,2,2,4,72.0,1,0,1
40653,24,5,611.0,20,19,8,16,16,5,4,0,0,0.0,0,0,0,0,0,0,0,5,34,34,5,2,5,611.0,0,2,0
7234,7,3,36.0,7,7,5,7,7,3,3,0,0,0.0,0,0,0,0,0,0,0,4,84,84,4,3,4,61.0,1,0,1
120597,13,1,110.0,10,10,3,6,6,1,1,3,0,0.0,3,3,1,3,3,0,0,6,10,115,4,1,1,110.0,0,0,1
4639,277,17,426.0,174,154,11,54,56,17,8,37,2,19.0,21,20,7,17,17,2,2,6,1,14,7,7,25,614.0,0,7,0
54780,8,3,45.0,8,8,4,6,6,3,3,0,0,0.0,0,0,0,0,0,0,0,4,66,66,3,2,3,45.0,1,0,1
51371,22,1,59.0,11,11,3,8,8,1,1,3,1,59.0,2,2,1,2,2,1,1,6,2,2,5,1,1,59.0,0,1,0
124731,126,2,61.0,78,72,8,31,31,2,2,24,1,39.0,17,16,6,14,14,1,1,6,1,2,7,3,4,90.0,0,1,0
9934,7,2,160.0,7,5,2,3,3,2,2,4,2,160.0,4,2,2,2,2,2,2,6,13,16,3,1,2,160.0,0,0,1
33677,7,2,43.0,6,6,3,5,5,2,2,0,0,0.0,0,0,0,0,0,0,0,4,92,92,4,3,3,132.0,1,0,1
56084,17,3,88.0,14,14,7,11,11,3,2,0,0,0.0,0,0,0,0,0,0,0,5,43,43,6,4,7,118.0,1,0,1
43378,89,9,188.0,68,64,9,31,31,9,6,4,0,0.0,2,2,2,2,2,0,0,6,9,87,7,3,10,199.0,0,1,0
90440,137,40,944.0,113,110,10,42,42,40,8,133,40,944.0,111,108,10,41,41,40,8,6,1,1,7,4,59,1347.0,0,83,0
55743,3,1,563.0,3,3,3,3,3,1,1,3,1,563.0,3,3,3,3,3,1,1,6,17,18,3,3,4,634.0,0,2,0
67928,11,1,120.0,10,9,5,8,8,1,1,0,0,0.0,0,0,0,0,0,0,0,5,44,104,4,2,2,152.0,1,0,1
125080,19,2,243.0,15,15,7,11,11,2,2,5,1,195.0,5,5,4,4,4,1,1,6,28,29,5,5,8,415.0,0,0,1
56634,3,2,47.0,3,3,3,3,3,2,2,0,0,0.0,0,0,0,0,0,0,0,4,87,87,2,1,2,47.0,1,0,1
59351,26,4,49.0,21,18,9,16,16,4,3,4,2,32.0,3,2,2,2,2,2,2,6,13,13,6,4,5,54.0,0,0,1
24537,10,2,133.0,6,6,3,5,5,2,1,2,1,94.0,1,1,1,1,1,1,1,6,28,28,6,2,2,133.0,0,1,0
60634,1,1,67.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,3,93,93,4,4,14,1521.0,0,1,0
77967,19,1,38.0,12,11,6,11,11,1,1,1,1,38.0,1,1,1,1,1,1,1,6,27,27,4,1,1,38.0,0,0,1
67418,3,1,48.0,2,2,2,2,2,1,1,3,1,48.0,2,2,2,2,2,1,1,6,24,24,4,2,2,55.0,0,2,0
32045,14,2,37.0,11,10,7,9,9,2,2,5,1,25.0,3,3,3,3,3,1,1,6,9,31,6,2,2,37.0,0,0,1
46448,12,2,1070.0,8,8,4,7,7,2,2,0,0,0.0,0,0,0,0,0,0,0,5,37,122,5,1,2,1070.0,0,1,0
59987,4,3,37.0,4,4,3,4,4,3,2,0,0,0.0,0,0,0,0,0,0,0,4,76,76,5,3,4,454.0,1,0,1
87491,5,1,138.0,3,3,1,3,3,1,1,0,0,0.0,0,0,0,0,0,0,0,3,96,96,4,2,3,195.0,0,0,1
27284,13,13,1287.0,13,13,6,11,11,13,6,13,13,1287.0,13,13,6,11,11,13,6,6,1,1,2,2,15,1300.0,0,21,0
84374,3,3,41.0,3,3,3,3,3,3,3,0,0,0.0,0,0,0,0,0,0,0,3,111,111,3,2,4,56.0,0,1,0
68036,19,6,84.0,17,14,7,10,10,6,3,3,1,17.0,3,2,2,2,2,1,1,6,2,2,4,3,8,100.0,1,0,1
7415,51,3,54.0,28,28,10,21,21,3,2,19,1,23.0,11,11,7,11,11,1,1,6,1,29,7,2,3,54.0,0,2,0
62982,2,1,39.0,2,2,2,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,5,55,55,2,1,1,39.0,1,0,1
20173,9,1,38.0,5,5,3,3,3,1,1,0,0,0.0,0,0,0,0,0,0,0,4,79,91,2,1,1,38.0,0,0,1
20682,3,1,48.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,5,32,36,2,2,2,74.0,1,0,1
65784,1,1,201.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,5,38,38,2,1,1,201.0,1,0,1
149713,54,12,420.0,38,37,8,24,24,12,6,2,0,0.0,1,1,1,1,1,0,0,6,21,35,7,5,41,828.0,0,1,0
145463,9,1,71.0,3,3,3,3,3,1,1,1,1,71.0,1,1,1,1,1,1,1,6,13,13,7,1,1,71.0,0,0,1
11001,59,1,50.0,44,37,8,18,18,1,1,32,0,0.0,21,20,7,13,13,0,0,6,2,43,4,1,1,50.0,0,0,1
17823,12,2,45.0,10,9,4,9,9,2,2,0,0,0.0,0,0,0,0,0,0,0,4,64,64,5,1,2,45.0,0,1,0
90123,49,7,245.0,40,38,9,20,21,7,5,0,0,0.0,0,0,0,0,0,0,0,5,35,35,6,4,13,349.0,0,4,0
127113,1,1,120.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,3,100,100,2,1,1,120.0,1,0,1
21623,17,4,113.0,14,12,5,9,9,4,4,0,0,0.0,0,0,0,0,0,0,0,4,67,80,3,2,4,113.0,1,0,1
30956,54,10,358.0,40,38,9,22,22,10,4,6,2,29.0,5,5,4,5,5,2,1,6,16,16,7,6,24,623.0,1,0,1
63280,386,10,177.0,188,160,10,50,50,10,4,70,2,27.0,26,21,5,13,13,2,1,6,1,11,7,6,15,359.0,0,4,0
24182,126,16,383.0,93,87,11,37,37,16,6,37,6,163.0,28,25,8,16,16,6,5,6,1,2,7,5,20,410.0,0,29,0
138294,4,1,65.0,4,4,2,4,4,1,1,0,0,0.0,0,0,0,0,0,0,0,3,109,109,2,1,1,65.0,1,0,1
100093,16,1,125.0,11,11,4,7,7,1,1,0,0,0.0,0,0,0,0,0,0,0,3,93,93,3,2,2,148.0,1,0,1
136807,65,1,50.0,48,41,8,21,21,1,1,0,0,0.0,0,0,0,0,0,0,0,5,34,79,6,2,4,123.0,1,0,1
100766,8,1,37.0,6,6,3,5,5,1,1,8,1,37.0,6,6,3,5,5,1,1,6,26,30,3,1,1,37.0,1,0,1
142423,7,1,100.0,6,5,3,5,5,1,1,0,0,0.0,0,0,0,0,0,0,0,5,38,49,3,1,1,100.0,0,0,1
149160,43,7,177.0,41,40,9,20,20,7,3,0,0,0.0,0,0,0,0,0,0,0,4,34,113,4,3,12,238.0,0,3,0
48801,57,4,97.0,52,49,9,24,24,4,2,3,0,0.0,3,3,2,3,3,0,0,5,15,43,5,3,4,97.0,1,0,1
148988,34,4,50.0,25,25,7,15,15,4,2,5,1,5.0,3,3,2,2,2,1,1,5,22,22,4,4,13,187.0,0,0,1
109053,67,5,118.0,57,54,9,28,28,5,3,2,0,0.0,2,2,2,2,2,0,0,5,2,51,6,3,5,118.0,0,1,0
88200,4,1,48.0,3,3,2,2,2,1,1,1,0,0.0,1,1,1,1,1,0,0,5,11,35,3,1,1,48.0,0,0,1
73351,173,2,119.0,47,47,9,26,26,2,2,33,1,104.0,8,8,3,6,6,1,1,5,5,20,6,3,3,124.0,0,1,0
128819,91,6,106.0,61,55,11,23,23,5,2,18,2,40.0,8,5,3,5,5,1,1,5,3,25,6,4,7,118.0,0,0,1
564,10,1,129.0,8,8,7,8,8,1,1,0,0,0.0,0,0,0,0,0,0,0,4,32,35,3,1,1,129.0,0,0,1
662,17,2,42.0,17,13,6,12,12,1,1,0,0,0.0,0,0,0,0,0,0,0,2,99,99,3,3,5,72.0,1,0,1
69659,4,2,36.0,4,4,2,4,4,2,1,0,0,0.0,0,0,0,0,0,0,0,2,104,108,2,1,2,36.0,1,0,1
113785,34,5,162.0,20,19,6,12,12,5,3,0,0,0.0,0,0,0,0,0,0,0,4,40,40,5,4,6,175.0,0,2,0
5438,5,2,37.0,4,4,3,4,4,2,2,5,2,37.0,4,4,3,4,4,2,2,5,21,21,3,1,2,37.0,0,0,1
11439,11,1,65.0,10,10,4,8,8,1,1,0,0,0.0,0,0,0,0,0,0,0,4,55,55,2,1,1,65.0,1,0,1
31563,16,6,117.0,10,10,4,8,8,6,3,0,0,0.0,0,0,0,0,0,0,0,2,107,109,3,2,8,184.0,1,0,1
138719,38,3,39.0,32,32,8,16,16,3,2,19,0,0.0,16,16,6,12,12,0,0,5,3,36,5,1,3,39.0,0,0,1
79824,166,12,364.0,117,107,11,41,41,12,8,0,0,0.0,0,0,0,0,0,0,0,4,34,36,5,4,32,900.0,0,0,1
105560,9,1,145.0,8,6,3,5,5,1,1,7,1,145.0,6,4,3,3,3,1,1,5,5,13,3,1,1,145.0,0,1,0
56610,28,1,164.0,24,24,9,17,17,1,1,8,1,164.0,6,6,4,6,6,1,1,5,2,13,5,1,1,164.0,0,0,1
133563,1,1,45.0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,2,119,119,2,2,2,94.0,1,0,1
108351,101,2,72.0,49,47,9,23,23,2,2,12,1,55.0,2,2,2,2,2,1,1,5,1,28,6,2,2,72.0,0,4,0
92583,2,1,528.0,2,2,2,2,2,1,1,2,1,528.0,2,2,2,2,2,1,1,5,16,17,3,2,2,543.0,1,0,1
34147,11,5,243.0,11,10,8,10,10,5,4,0,0,0.0,0,0,0,0,0,0,0,4,43,59,4,2,5,243.0,1,0,1
144418,39,1,39.0,32,32,9,22,22,1,1,0,0,0.0,0,0,0,0,0,0,0,4,36,80,4,1,1,39.0,0,0,1
148743,10,3,68.0,10,10,4,7,7,3,3,0,0,0.0,0,0,0,0,0,0,0,4,38,38,3,3,4,77.0,1,0,1
15669,210,1,110.0,141,112,10,41,41,1,1,32,0,0.0,23,20,7,13,13,0,0,5,1,70,5,1,1,110.0,0,0,1
98286,10,9,171.0,9,9,4,7,7,9,4,3,2,58.0,2,2,1,2,2,2,1,4,5,5,4,4,28,745.0,0,10,0
72996,12,1,55.0,8,8,5,7,7,1,1,0,0,0.0,0,0,0,0,0,0,0,3,35,85,3,2,3,118.0,1,0,1
131384,41,11,567.0,32,31,7,20,20,11,5,4,0,0.0,3,3,3,3,3,0,0,4,18,73,5,2,11,567.0,0,0,1
128329,45,3,47.0,42,41,9,22,22,3,3,3,0,0.0,3,3,3,3,3,0,0,4,7,68,5,3,4,77.0,0,0,1
33503,35,2,50.0,32,31,9,17,17,2,2,0,0,0.0,0,0,0,0,0,0,0,3,44,72,4,1,2,50.0,0,0,1
62005,9,2,42.0,9,9,5,9,9,2,1,1,1,35.0,1,1,1,1,1,1,1,4,22,22,5,2,2,42.0,0,1,0
87849,585,1,121.0,532,350,10,65,65,1,1,0,0,0.0,0,0,0,0,0,0,0,3,100,114,4,4,25,880.0,1,0,1
97541,163,9,148.0,93,88,10,37,37,9,4,1,0,0.0,0,0,0,0,0,0,0,6,8,64,7,2,9,148.0,0,0,1
63806,256,6,85.0,166,150,10,47,47,6,5,57,3,46.0,43,38,8,21,21,3,3,6,2,2,7,3,6,85.0,0,1,0
74207,123,3,72.0,65,62,11,33,33,3,3,28,0,0.0,18,17,7,12,12,0,0,6,1,71,7,2,4,77.0,0,0,1
62934,13,4,65.0,13,12,3,9,9,4,2,1,0,0.0,1,1,1,1,1,0,0,6,31,74,7,2,4,65.0,0,0,1
120224,459,1,62.0,363,206,11,62,62,1,1,157,1,62.0,140,69,10,36,36,1,1,6,1,15,7,3,4,153.0,0,2,0
61629,30,4,43.0,23,22,8,13,13,4,3,5,0,0.0,2,2,1,2,2,0,0,6,11,32,7,4,8,138.0,0,4,0
35491,419,2,64.0,282,241,11,59,60,2,1,101,1,6.0,65,53,10,28,28,1,1,6,1,21,7,3,4,127.0,0,1,0
39064,67,8,92.0,56,52,10,30,30,8,4,9,1,18.0,8,8,6,8,8,1,1,6,6,25,7,4,16,297.0,0,9,0
57076,267,1,45.0,177,164,11,50,50,1,1,88,1,45.0,60,58,9,32,32,1,1,6,1,7,7,1,1,45.0,0,0,1
82139,104,9,112.0,61,57,10,32,32,8,5,27,1,4.0,16,16,6,12,12,1,1,6,1,1,7,5,11,176.0,0,0,1
131907,291,33,658.0,240,231,11,61,61,33,6,62,9,173.0,50,50,8,20,20,9,4,6,1,5,7,7,60,1638.0,0,7,0
73982,384,17,643.0,231,218,10,61,62,17,5,60,1,12.0,35,35,9,19,19,1,1,6,1,11,7,4,19,675.0,0,3,0
53026,8,4,269.0,8,8,6,7,7,4,3,0,0,0.0,0,0,0,0,0,0,0,4,92,92,4,2,4,269.0,0,0,1
117519,13,4,96.0,9,9,5,8,7,4,4,3,2,54.0,3,3,2,3,3,2,2,6,2,2,6,4,5,135.0,0,0,1
72158,117,8,195.0,71,66,9,28,28,8,4,7,1,15.0,4,4,2,3,3,1,1,6,18,29,7,7,25,381.0,0,1,0
65657,6,3,41.0,4,4,2,4,4,3,2,3,2,37.0,3,3,2,3,3,2,2,6,6,6,6,5,7,123.0,0,2,0
124156,613,3,60.0,394,322,11,66,68,3,3,120,0,0.0,83,68,10,29,30,0,0,6,1,32,7,5,11,185.0,0,6,0
93140,179,4,1079.0,88,85,11,35,35,4,4,49,0,0.0,28,26,10,19,19,0,0,6,1,71,7,1,4,1079.0,0,0,1
45962,129,4,62.0,56,52,10,27,27,4,2,14,1,7.0,4,3,1,3,3,1,1,6,3,20,7,5,8,166.0,0,2,0
44863,111,1,45.0,52,51,10,29,29,1,1,29,0,0.0,12,12,5,11,11,0,0,6,1,35,7,3,4,93.0,0,3,0
39726,113,4,109.0,89,84,10,37,37,4,3,20,0,0.0,18,16,8,14,14,0,0,6,2,36,7,2,4,109.0,0,0,1
140107,816,77,1944.0,547,455,11,66,68,77,11,256,38,833.0,181,143,11,45,45,38,9,6,1,1,7,6,81,2111.0,0,22,0
35283,86,2,185.0,59,52,11,27,27,2,2,48,1,170.0,33,26,8,18,18,1,1,6,1,30,6,3,3,200.0,0,1,0
114852,119,33,905.0,90,87,11,40,40,33,9,58,25,607.0,51,49,8,23,23,25,5,6,2,24,6,4,34,917.0,0,2,0
123180,578,5,106.0,448,424,11,75,77,5,4,93,2,59.0,72,69,10,33,33,2,2,6,1,15,7,6,10,282.0,0,2,0
38035,5,2,175.0,4,4,3,3,3,2,2,0,0,0.0,0,0,0,0,0,0,0,3,120,120,4,2,4,195.0,0,1,0
75409,135,5,72.0,123,122,10,40,41,5,4,11,0,0.0,10,10,4,6,6,0,0,6,7,60,7,5,9,138.0,1,0,1
135860,46,1,36.0,39,38,8,24,24,1,1,7,0,0.0,5,5,3,5,5,0,0,6,12,44,7,1,1,36.0,0,0,1
18215,175,19,849.0,161,159,10,47,47,19,6,17,3,68.0,14,14,7,12,12,3,2,6,7,19,7,5,22,1336.0,0,4,0
20238,182,13,336.0,136,128,10,43,44,13,5,67,3,47.0,51,50,10,23,23,3,2,6,1,9,7,7,28,701.0,0,15,0
118533,15,5,65.0,14,14,5,10,10,5,3,1,0,0.0,1,1,1,1,1,0,0,6,20,61,6,2,5,65.0,0,0,1
129776,6,2,65.0,5,4,3,4,4,2,2,0,0,0.0,0,0,0,0,0,0,0,5,38,38,3,1,2,65.0,1,0,1
99138,15,1,71.0,10,10,8,9,9,1,1,6,1,71.0,4,4,3,3,3,1,1,6,10,31,4,2,2,78.0,1,0,1
33378,63,10,249.0,45,41,10,21,21,10,4,12,4,115.0,10,10,7,8,8,4,3,6,1,1,7,5,15,290.0,0,16,0
23406,116,7,213.0,103,100,10,43,43,7,5,54,3,138.0,47,45,9,26,27,3,3,6,8,9,7,4,12,291.0,0,4,0
56600,47,6,93.0,34,32,8,18,18,6,4,21,6,93.0,18,17,5,11,11,6,4,6,1,1,3,1,6,93.0,0,0,1
1954,53,18,247.0,37,37,9,22,22,18,6,6,1,15.0,4,4,3,4,4,1,1,6,13,13,6,6,22,343.0,0,7,0
76213,7,2,48.0,7,7,4,7,7,2,2,0,0,0.0,0,0,0,0,0,0,0,3,107,107,2,1,2,48.0,1,0,1
27273,78,5,46.0,65,56,9,31,31,5,3,2,0,0.0,1,1,1,1,1,0,0,6,28,96,7,1,5,46.0,1,0,1
132206,40,2,108.0,27,24,9,16,16,2,2,10,0,0.0,2,2,2,2,2,0,0,6,3,116,7,3,8,247.0,0,2,0
70521,14,6,112.0,9,9,6,7,7,6,5,13,6,112.0,9,9,6,7,7,6,5,6,22,27,3,1,6,112.0,0,0,1
54932,48,4,98.0,33,30,9,17,17,4,3,7,3,85.0,6,6,5,6,6,3,3,6,16,16,7,3,5,100.0,0,0,1
138195,158,2,50.0,135,127,10,49,50,2,2,20,0,0.0,16,15,6,10,10,0,0,6,2,76,7,1,2,50.0,0,2,0
19968,13,1,48.0,5,5,2,5,5,1,1,4,0,0.0,2,2,2,2,2,0,0,6,6,91,7,1,1,48.0,0,1,0
60531,42,3,42.0,35,34,7,20,20,3,3,2,0,0.0,2,2,2,2,2,0,0,6,12,36,7,2,3,42.0,0,0,1
23098,37,6,140.0,32,29,8,15,15,6,4,12,2,68.0,10,9,5,7,7,2,2,6,29,29,6,4,7,161.0,0,1,0
21785,146,2,45.0,143,92,11,39,38,2,1,6,0,0.0,6,6,3,6,6,0,0,6,31,55,7,3,3,55.0,0,1,0
51942,5,3,124.0,4,4,3,4,4,3,3,4,2,100.0,3,3,3,3,3,2,2,6,9,10,3,3,5,133.0,0,0,1
56512,95,5,125.0,64,63,9,33,34,5,3,11,0,0.0,5,5,2,3,3,0,0,6,2,35,7,2,5,125.0,0,0,1
14622,78,3,70.0,50,48,9,30,31,3,3,26,1,59.0,11,11,5,10,10,1,1,6,5,28,6,3,3,70.0,0,0,1
100540,107,50,1195.0,85,84,11,33,33,50,11,12,4,87.0,9,8,3,5,5,4,2,6,11,22,7,4,51,1205.0,0,4,0
73700,96,14,352.0,78,77,11,40,40,14,7,1,0,0.0,1,1,1,1,1,0,0,6,30,98,4,2,15,388.0,1,0,1
88433,7,1,70.0,3,3,2,3,3,1,1,5,0,0.0,1,1,1,1,1,0,0,6,13,56,4,1,1,70.0,0,0,1
130869,9,2,37.0,8,8,5,8,8,2,2,3,2,37.0,3,3,3,3,3,2,2,6,12,12,5,2,3,42.0,0,0,1
107029,63,31,1428.0,57,54,10,25,25,31,8,12,10,919.0,10,10,3,5,5,10,3,6,12,12,6,6,41,1856.0,0,6,0
56391,7,1,69.0,5,5,4,5,5,1,1,1,0,0.0,1,1,1,1,1,0,0,6,18,35,5,2,2,75.0,0,0,1
109559,16,1,65.0,12,12,5,9,9,1,1,0,0,0.0,0,0,0,0,0,0,0,5,60,76,6,1,1,65.0,1,0,1
47683,16,5,339.0,12,10,5,9,9,5,3,4,1,22.0,2,2,2,2,2,1,1,6,18,18,7,4,6,529.0,1,0,1
91078,27,4,89.0,16,16,5,13,13,4,3,0,0,0.0,0,0,0,0,0,0,0,5,46,46,6,2,5,128.0,0,3,0
74347,27,3,265.0,17,17,7,13,13,3,3,9,0,0.0,4,4,3,4,4,0,0,6,2,64,7,3,4,280.0,0,1,0
35442,48,3,55.0,28,28,7,16,16,3,2,0,0,0.0,0,0,0,0,0,0,0,5,32,56,5,4,5,79.0,0,0,1
47624,16,1,84.0,11,11,4,9,9,1,1,2,0,0.0,1,1,1,1,1,0,0,6,24,97,6,2,3,135.0,1,0,1
65459,10,2,90.0,8,8,4,7,7,2,2,0,0,0.0,0,0,0,0,0,0,0,4,76,114,4,1,2,90.0,1,0,1
5597,17,1,39.0,13,12,7,10,10,1,1,2,0,0.0,2,2,2,2,2,0,0,6,17,64,7,1,1,39.0,0,0,1
99041,110,12,294.0,71,70,9,30,30,12,7,1,0,0.0,0,0,0,0,0,0,0,6,26,35,7,5,16,346.0,0,19,0
63078,29,2,264.0,23,23,7,16,16,2,2,0,0,0.0,0,0,0,0,0,0,0,5,38,107,5,3,4,269.0,0,5,0
66932,13,1,398.0,12,12,7,10,10,1,1,6,0,0.0,6,6,5,5,5,0,0,6,27,115,5,1,1,398.0,0,0,1
31896,32,3,38.0,28,28,8,20,20,3,3,12,1,17.0,12,12,7,10,10,1,1,6,2,19,6,2,3,38.0,0,0,1
